732,165836,59.43,-71.44,4.82
733,87813,59.73,-2.07,4.91
734,87136,59.78,5.32,5.2
735,106666,59.79,-20.42,5.54
736,65290,59.9,44.23,5.54
737,145862,59.94,-42.07,2.94
738,126593,59.94,-24.76,4.71
739,127235,59.96,-40.57,5.6
740,106425,60.14,-16.55,4.43
741,106347,60.17,-15.25,5.98
742,86819,60.28,9.6,5.53
743,66733,60.28,22.29,5.99
744,106357,60.31,-15.32,3.78
745,64686,60.39,56.31,4.3
746,126643,60.5,-25.65,4.5
747,165918,60.57,-73.94,5.19
748,64974,60.6,50.1,5.44
749,65890,60.66,34.34,3.14
750,165625,60.72,-64.47,5.2
751,126956,60.77,-32.96,5.67
752,106665,60.78,-19.74,5.19
753,87314,61,3.81,5.89
754,88016,61.11,-3.41,5.68
755,87883,61.27,-1.79,4.6
756,67293,61.3,15.43,5.68
757,65921,61.35,33.91,4.63
758,127002,61.37,-33.75,5.31
759,66001,61.44,32.71,4.51
760,106476,61.5,-16.58,4.26
761,106475,61.5,-16.57,5.09
762,87908,61.6,-1.87,5.57
763,87633,61.61,0.98,5.49
764,87840,61.89,-1.04,5.6
765,87301,62.11,4.57,3.08
766,87302,62.12,4.57,5.1
767,146044,62.19,-45.84,3.85
768,67164,62.19,17.42,5.42
769,146362,62.21,-55.73,3.75
770,107020,62.28,-25.79,5.97
771,65504,62.28,40.9,3.48
772,67446,62.4,14.5,5.23
773,64355,62.47,62.99,5.48
774,88212,62.49,-4.65,5.08
775,67441,62.64,14.63,5.93
776,146210,62.7,-50.75,5.03
777,64053,62.72,69.76,4.81
778,165780,62.79,-68.6,5.95
779,64790,62.81,54.03,5.14
780,68040,62.86,8.72,5.89
781,88088,62.87,-3.02,5.88
782,64227,62.9,66.22,6
783,87159,62.91,6.63,4.99
784,67682,62.91,12.38,4.94
785,67782,62.99,11.26,5.62
786,88098,63.02,-3,5.26
787,88664,63.03,-9.48,5.69
788,66666,63.08,23.92,5.49
789,65233,63.12,45.37,5.49
790,65930,63.18,34.03,5.97
791,67451,63.19,14.78,3.52
792,67946,63.2,9.75,5.94
793,66485,63.26,26.42,3.84
794,66703,63.27,23.56,5.56
795,67663,63.32,12.81,3.25
796,67612,63.35,13.27,5.23
797,88416,63.47,-6.36,5.18
798,66869,63.52,21.55,4.32
799,87385,63.87,4.5,5.41
800,67835,63.91,11.11,5.23
801,64667,64.42,56.36,5.54
